ACMC,ACMC_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSC,ACSC_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWDR,AWDR_ATTRIBUTES,AWND,AWND_ATTRIBUTES,DAEV,DAEV_ATTRIBUTES,DAPR,DAPR_ATTRIBUTES,DASF,DASF_ATTRIBUTES,DATE,DATN,DATN_ATTRIBUTES,DATX,DATX_ATTRIBUTES,DAWM,DAWM_ATTRIBUTES,DWPR,DWPR_ATTRIBUTES,ELEVATION,EVAP,EVAP_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,FRGB,FRGB_ATTRIBUTES,FRGT,FRGT_ATTRIBUTES,FRTH,FRTH_ATTRIBUTES,GAHT,GAHT_ATTRIBUTES,LATITUDE,LONGITUDE,MDEV,MDEV_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,MDTN,MDTN_ATTRIBUTES,MDTX,MDTX_ATTRIBUTES,MDWM,MDWM_ATTRIBUTES,MNPN,MNPN_ATTRIBUTES,MXPN,MXPN_ATTRIBUTES,NAME,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,SN01,SN01_ATTRIBUTES,SN02,SN02_ATTRIBUTES,SN03,SN03_ATTRIBUTES,SN11,SN11_ATTRIBUTES,SN12,SN12_ATTRIBUTES,SN13,SN13_ATTRIBUTES,SN14,SN14_ATTRIBUTES,SN21,SN21_ATTRIBUTES,SN22,SN22_ATTRIBUTES,SN23,SN23_ATTRIBUTES,SN31,SN31_ATTRIBUTES,SN32,SN32_ATTRIBUTES,SN33,SN33_ATTRIBUTES,SN34,SN34_ATTRIBUTES,SN35,SN35_ATTRIBUTES,SN36,SN36_ATTRIBUTES,SN51,SN51_ATTRIBUTES,SN52,SN52_ATTRIBUTES,SN53,SN53_ATTRIBUTES,SN54,SN54_ATTRIBUTES,SN55,SN55_ATTRIBUTES,SN56,SN56_ATTRIBUTES,SN57,SN57_ATTRIBUTES,SN61,SN61_ATTRIBUTES,SN72,SN72_ATTRIBUTES,SN81,SN81_ATTRIBUTES,SN82,SN82_ATTRIBUTES,SN83,SN83_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,STATION,SX01,SX01_ATTRIBUTES,SX02,SX02_ATTRIBUTES,SX03,SX03_ATTRIBUTES,SX11,SX11_ATTRIBUTES,SX12,SX12_ATTRIBUTES,SX13,SX13_ATTRIBUTES,SX14,SX14_ATTRIBUTES,SX15,SX15_ATTRIBUTES,SX17,SX17_ATTRIBUTES,SX21,SX21_ATTRIBUTES,SX22,SX22_ATTRIBUTES,SX23,SX23_ATTRIBUTES,SX31,SX31_ATTRIBUTES,SX32,SX32_ATTRIBUTES,SX33,SX33_ATTRIBUTES,SX34,SX34_ATTRIBUTES,SX35,SX35_ATTRIBUTES,SX36,SX36_ATTRIBUTES,SX51,SX51_ATTRIBUTES,SX52,SX52_ATTRIBUTES,SX53,SX53_ATTRIBUTES,SX54,SX54_ATTRIBUTES,SX55,SX55_ATTRIBUTES,SX56,SX56_ATTRIBUTES,SX57,SX57_ATTRIBUTES,SX61,SX61_ATTRIBUTES,SX72,SX72_ATTRIBUTES,SX81,SX81_ATTRIBUTES,SX82,SX82_ATTRIBUTES,SX83,SX83_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TAXN,TAXN_ATTRIBUTES,THIC,THIC_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFI,WDFI_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WDMV,WDMV_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WESF,WESF_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFI,WSFI_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT12,WT12_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV01,WV01_ATTRIBUTES,WV03,WV03_ATTRIBUTES,WV07,WV07_ATTRIBUTES,WV18,WV18_ATTRIBUTES,WV20,WV20_ATTRIBUTES,alt,alt_ATTRIBUTES,station_info,station_info_ATTRIBUTES,station_name,station_name_ATTRIBUTES,time,time_ATTRIBUTES
,,,,,,,,34,",,W",30.47,",,W",30.39,",,W",41,",,W",,,6.93,",,W",,,,,,,2013-12-12,,,,,,,,,13.2,,,,,,,,,,,,,29.64586,-95.28212,,,,,,,,,,,,,,,,,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",,,0.00,",,W,2400",,,   62,",,W",   45,",,W",   79,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00012918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,"H,,S",,,,,55,",,W",39,",,W",,,,,,,   40,",,W",   30,",,W",,,,,,,,,,,,,,,16.1,",,W",21.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,47,",,W",30.09,",,W",29.97,",,W",50,",,W",,,5.82,",,W",,,,,,,2013-12-13,,,,,,,,,13.2,,,,,,,,,,,,,29.64586,-95.28212,,,,,,,,,,,,,,,,,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",,,0.05,",,W,2400",,,   83,",,W",   68,",,W",  100,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00012918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,"H,,S",,,,,58,",,W",44,",,W",,,,,,,  100,",,W",  100,",,W",,,,,,,,,,,,,,,14.1,",,W",18.1,",,W",,,,,,,    1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,44,",,W",30.06,",,W",30.01,",,W",48,",,W",,,13.20,",,W",,,,,,,2013-12-14,,,,,,,,,13.2,,,,,,,,,,,,,29.64586,-95.28212,,,,,,,,,,,,,,,,,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",,,0.00,",,W,2400",,,   78,",,W",   60,",,W",  100,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00012918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,"H,,S",,,,,61,",,W",41,",,W",,,,,,,  350,",,W",  320,",,W",,,,,,,,,,,,,,,25.9,",,W",35.1,",,W",,,,,,,    1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,31,",,W",30.32,",,W",30.27,",,W",39,",,W",,,7.38,",,W",,,,,,,2013-12-15,,,,,,,,,13.2,,,,,,,,,,,,,29.64586,-95.28212,,,,,,,,,,,,,,,,,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",,,0.00,",,W,2400",,,   60,",,W",   34,",,W",   96,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00012918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,"H,,S",,,,,57,",,W",36,",,W",,,,,,,  360,",,W",  360,",,W",,,,,,,,,,,,,,,21.0,",,W",28.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,34,",,W",30.31,",,W",30.24,",,W",41,",,W",,,2.01,",,W",,,,,,,2013-12-16,,,,,,,,,13.2,,,,,,,,,,,,,29.64586,-95.28212,,,,,,,,,,,,,,,,,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",,,0.00,",,W,2400",,,   65,",,W",   28,",,W",   89,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00012918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,"H,,S",,,,,63,",,W",32,",,W",,,,,,,  120,",,W",  160,",,W",,,,,,,,,,,,,,,8.9,",,W",12.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,40,",,W",30.31,",,W",30.24,",,W",46,",,W",,,1.57,",,W",,,,,,,2013-12-17,,,,,,,,,13.2,,,,,,,,,,,,,29.64586,-95.28212,,,,,,,,,,,,,,,,,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",,,0.00,",,W,2400",,,   71,",,W",   30,",,W",   93,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00012918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,"H,,S",,,,,70,",,W",37,",,W",,,,,,,  280,",,W",  220,",,W",,,,,,,,,,,,,,,10.1,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,48,",,W",30.25,",,W",30.16,",,W",51,",,W",,,4.03,",,W",,,,,,,2013-12-18,,,,,,,,,13.2,,,,,,,,,,,,,29.64586,-95.28212,,,,,,,,,,,,,,,,,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",,,0.00,",,W,2400",,,   81,",,W",   53,",,W",  100,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00012918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,"H,,S",,,,,69,",,W",41,",,W",,,,,,,  120,",,W",  120,",,W",,,,,,,,,,,,,,,14.1,",,W",18.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,60,",,W",30.00,",,W",29.91,",,W",62,",,W",,,8.50,",,W",,,,,,,2013-12-19,,,,,,,,,13.2,,,,,,,,,,,,,29.64586,-95.28212,,,,,,,,,,,,,,,,,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",,,0.00,",,W,2400",,,   82,",,W",   66,",,W",   93,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00012918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,"H,,S",,,,,76,",,W",55,",,W",,,,,,,  160,",,W",  180,",,W",,,,,,,,,,,,,,,21.0,",,W",30.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,68,",,W",29.87,",,W",29.78,",,W",69,",,W",,,10.96,",,W",,,,,,,2013-12-20,,,,,,,,,13.2,,,,,,,,,,,,,29.64586,-95.28212,,,,,,,,,,,,,,,,,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",,,0.03,",,W,2400",,,   90,",,W",   81,",,W",   97,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00012918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,"H,,S",,,,,76,",,W",67,",,W",,,,,,,  160,",,W",  170,",,W",,,,,,,,,,,,,,,18.1,",,W",28.0,",,W",,,,,,,    1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,64,",,W",29.71,",,W",29.64,",,W",65,",,W",,,8.05,",,W",,,,,,,2013-12-21,,,,,,,,,13.2,,,,,,,,,,,,,29.64586,-95.28212,,,,,,,,,,,,,,,,,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",,,0.67,",,W,2400",,,   90,",,W",   81,",,W",   96,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00012918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,"H,,S",,,,,76,",,W",54,",,W",,,,,,,  300,",,W",  300,",,W",,,,,,,,,,,,,,,28.0,",,W",36.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,47,",,W",30.06,",,W",30.04,",,W",51,",,W",,,8.72,",,W",,,,,,,2013-12-22,,,,,,,,,13.2,,,,,,,,,,,,,29.64586,-95.28212,,,,,,,,,,,,,,,,,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",,,0.03,",,W,2400",,,   74,",,W",   58,",,W",   96,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00012918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,"H,,S",,,,,63,",,W",39,",,W",,,,,,,  350,",,W",  350,",,W",,,,,,,,,,,,,,,21.9,",,W",29.1,",,W",,,,,,,    1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,30,",,W",30.42,",,W",30.40,",,W",38,",,W",,,10.51,",,W",,,,,,,2013-12-23,,,,,,,,,13.2,,,,,,,,,,,,,29.64586,-95.28212,,,,,,,,,,,,,,,,,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",,,0.00,",,W,2400",,,   60,",,W",   37,",,W",   96,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00012918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,"H,,S",,,,,55,",,W",34,",,W",,,,,,,  360,",,W",  360,",,W",,,,,,,,,,,,,,,19.9,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,30,",,W",30.47,",,W",30.39,",,W",38,",,W",,,4.25,",,W",,,,,,,2013-12-24,,,,,,,,,13.2,,,,,,,,,,,,,29.64586,-95.28212,,,,,,,,,,,,,,,,,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",,,0.00,",,W,2400",,,   63,",,W",   33,",,W",   85,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00012918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,"H,,S",,,,,55,",,W",33,",,W",,,,,,,   70,",,W",   70,",,W",,,,,,,,,,,,,,,13.0,",,W",16.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,42,",,W",30.34,",,W",30.27,",,W",46,",,W",,,5.82,",,W",,,,,,,2013-12-25,,,,,,,,,13.2,,,,,,,,,,,,,29.64586,-95.28212,,,,,,,,,,,,,,,,,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",,,0.00,"T,,W,2400",,,   74,",,W",   62,",,W",   86,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00012918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,"H,,S",,,,,60,",,W",39,",,W",,,,,,,   90,",,W",  100,",,W",,,,,,,,,,,,,,,14.1,",,W",21.0,",,W",,,,,,,    1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,41,",,W",30.36,",,W",30.29,",,W",48,",,W",,,4.70,",,W",,,,,,,2013-12-26,,,,,,,,,13.2,,,,,,,,,,,,,29.64586,-95.28212,,,,,,,,,,,,,,,,,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",,,0.00,",,W,2400",,,   61,",,W",   44,",,W",   86,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00012918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,"H,,S",,,,,61,",,W",49,",,W",,,,,,,  100,",,W",  100,",,W",,,,,,,,,,,,,,,10.1,",,W",14.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,39,",,W",30.37,",,W",30.29,",,W",46,",,W",,,6.93,",,W",,,,,,,2013-12-27,,,,,,,,,13.2,,,,,,,,,,,,,29.64586,-95.28212,,,,,,,,,,,,,,,,,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",,,0.00,",,W,2400",,,   59,",,W",   49,",,W",   77,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00012918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,"H,,S",,,,,57,",,W",50,",,W",,,,,,,   60,",,W",   50,",,W",,,,,,,,,,,,,,,14.1,",,W",16.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,34,",,W",30.17,",,W",30.08,",,W",44,",,W",,,3.58,",,W",,,,,,,2013-12-28,,,,,,,,,13.2,,,,,,,,,,,,,29.64586,-95.28212,,,,,,,,,,,,,,,,,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",,,0.00,",,W,2400",,,   54,",,W",   33,",,W",   76,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00012918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,"H,,S",,,,,61,",,W",43,",,W",,,,,,,   50,",,W",   40,",,W",,,,,,,,,,,,,,,10.1,",,W",13.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,39,",,W",30.09,",,W",30.02,",,W",46,",,W",,,1.79,",,W",,,,,,,2013-12-29,,,,,,,,,13.2,,,,,,,,,,,,,29.64586,-95.28212,,,,,,,,,,,,,,,,,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",,,0.00,",,W,2400",,,   63,",,W",   32,",,W",   93,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00012918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,"H,,S",,,,,67,",,W",39,",,W",,,,,,,  340,",,W",  240,",,W",,,,,,,,,,,,,,,10.1,",,W",21.0,",,W",,,,,,,    1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,34,",,W",30.28,",,W",30.24,",,W",40,",,W",,,10.51,",,W",,,,,,,2013-12-30,,,,,,,,,13.2,,,,,,,,,,,,,29.64586,-95.28212,,,,,,,,,,,,,,,,,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",,,0.00,",,W,2400",,,   67,",,W",   63,",,W",   79,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00012918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,"H,,S",,,,,55,",,W",41,",,W",,,,,,,  340,",,W",  340,",,W",,,,,,,,,,,,,,,18.1,",,W",21.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,34,",,W",30.37,",,W",30.30,",,W",41,",,W",,,5.59,",,W",,,,,,,2013-12-31,,,,,,,,,13.2,,,,,,,,,,,,,29.64586,-95.28212,,,,,,,,,,,,,,,,,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",,,0.00,",,W,2400",,,   63,",,W",   54,",,W",   75,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00012918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,"H,,S",,,,,50,",,W",41,",,W",,,,,,,   50,",,W",   40,",,W",,,,,,,,,,,,,,,16.1,",,W",18.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,50,",,W",30.14,",,W",30.06,",,W",54,",,W",,,2.68,",,W",,,,,,,2014-01-01,,,,,,,,,13.2,,,,,,,,,,,,,29.64586,-95.28212,,,,,,,,,,,,,,,,,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",,,0.01,",,W,2400",,,   80,",,W",   73,",,W",   87,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00012918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,"H,,S",,,,,66,",,W",47,",,W",,,,,,,  150,",,W",  170,",,W",,,,,,,,,,,,,,,13.0,",,W",15.0,",,W",,,,,,,    1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,31,",,W",30.30,",,W",30.27,",,W",41,",,W",,,14.32,",,W",,,,,,,2014-01-02,,,,,,,,,13.2,,,,,,,,,,,,,29.64586,-95.28212,,,,,,,,,,,,,,,,,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",,,0.01,",,W,2400",,,   54,",,W",   31,",,W",   93,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00012918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,"H,,S",,,,,59,",,W",40,",,W",,,,,,,  350,",,W",  350,",,W",,,,,,,,,,,,,,,33.1,",,W",40.0,",,W",,,,,,,    1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,28,",,W",30.37,",,W",30.32,",,W",37,",,W",,,6.49,",,W",,,,,,,2014-01-03,,,,,,,,,13.2,,,,,,,,,,,,,29.64586,-95.28212,,,,,,,,,,,,,,,,,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",,,0.00,",,W,2400",,,   57,",,W",   39,",,W",   93,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00012918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,"H,,S",,,,,52,",,W",34,",,W",,,,,,,  130,",,W",  120,",,W",,,,,,,,,,,,,,,12.1,",,W",14.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,48,",,W",30.04,",,W",29.93,",,W",52,",,W",,,9.17,",,W",,,,,,,2014-01-04,,,,,,,,,13.2,,,,,,,,,,,,,29.64586,-95.28212,,,,,,,,,,,,,,,,,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",,,0.00,",,W,2400",,,   73,",,W",   57,",,W",   86,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00012918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,"H,,S",,,,,67,",,W",39,",,W",,,,,,,  180,",,W",  150,",,W",,,,,,,,,,,,,,,19.9,",,W",29.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,39,",,W",30.07,",,W",30.04,",,W",46,",,W",,,14.99,",,W",,,,,,,2014-01-05,,,,,,,,,13.2,,,,,,,,,,,,,29.64586,-95.28212,,,,,,,,,,,,,,,,,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",,,0.05,",,W,2400",,,   64,",,W",   42,",,W",   93,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00012918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,"H,,S",,,,,65,",,W",37,",,W",,,,,,,  350,",,W",  350,",,W",,,,,,,,,,,,,,,29.1,",,W",36.9,",,W",,,,,,,    1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
